,userId,movieId,rating,timestamp
204698,1456,72011,4.5,1470973740
204742,1456,109487,3.0,1470974121
205386,1463,71535,3.5,1488749021
205387,1463,72011,2.5,1488922964
205460,1463,99007,5.0,1488749081
205638,1464,122890,0.5,1501114802
205651,1464,162578,0.5,1501114815
206641,1471,72011,4.5,1341086044
207283,1474,55820,4.5,1259011084
207314,1474,66097,4.0,1258573771
207337,1474,71535,4.0,1258577358
207339,1474,72011,3.5,1266507874
207574,1475,55820,4.5,1229309696
207603,1475,72011,4.0,1272023943
207641,1476,66097,5.0,1463861209
207644,1476,71535,5.0,1463861328
208325,1477,55820,5.0,1561339924
208369,1477,72011,5.0,1561409017
208516,1477,132796,3.5,1561539437
208517,1477,134368,4.0,1561539355
208559,1477,162578,4.5,1561540654
208979,1478,55820,5.0,1369534368
208991,1478,72011,4.0,1482462273
209617,1480,55820,2.5,1557795975
209655,1480,71535,3.0,1557806772
209656,1480,72011,2.5,1566332608
209733,1480,109487,4.0,1557792260
210032,1481,78088,5.0,1358954247
210898,1484,55820,2.0,1498652457
210959,1484,72011,2.5,1498652455
210976,1484,78088,2.5,1498652459
211030,1484,90249,0.5,1498652464
211123,1484,109487,5.0,1498652463
211161,1484,116977,0.5,1498652454
211173,1484,122890,0.5,1498652458
211196,1484,132796,0.5,1498652464
211203,1484,134368,0.5,1498652462
211286,1484,162578,0.5,1498652454
211477,1486,55820,3.5,1517005919
211508,1486,109487,4.0,1517005724
211980,1490,59220,3.0,1257181710
213676,1503,66097,5.0,1442134962
213722,1503,74154,1.5,1531911553
213772,1503,85510,3.0,1442049366
213897,1503,109487,2.5,1442046785
213943,1503,122890,2.5,1477752128
213985,1503,133867,2.0,1442568999
214136,1503,175475,0.5,1503316977
214524,1507,55820,3.0,1512539782
214544,1507,71535,4.0,1512539393
214569,1507,109487,4.0,1512538938
215603,1520,66097,4.5,1520718776
215618,1520,71535,5.0,1520718949
215647,1520,81711,4.0,1520721656
215673,1520,90249,5.0,1520720287
215739,1520,109487,4.5,1520721915
215763,1520,116977,4.0,1520720570
216007,1523,71535,5.0,1469362249
216030,1523,109487,5.0,1469361597
217288,1533,85510,3.0,1437331195
217345,1533,109487,5.0,1436989573
217431,1534,109487,0.5,1433849691
217590,1535,71535,3.5,1485511261
217653,1535,109487,4.5,1485511363
217674,1535,122890,3.5,1485519539
217678,1535,132796,2.0,1485520226
218346,1541,55820,4.5,1433442503
218401,1541,72011,4.5,1433456700
218663,1543,78039,4.0,1571796478
218675,1543,91808,5.0,1571796862
218685,1543,99007,3.0,1571793882
219002,1544,86298,2.5,1412621281
219123,1547,66097,5.0,1285549316
219152,1548,122890,5.0,1469607337
221250,1571,55820,5.0,1289022612
221579,1576,72011,3.5,1399689514
221900,1578,66097,3.0,1287725284
221925,1578,71535,5.0,1287484473
221928,1578,72011,4.0,1310728430
222623,1583,55820,3.5,1305539887
222673,1583,71535,4.5,1312824537
223040,1585,55820,4.5,1545523157
223066,1585,66097,4.0,1545524597
223078,1585,71535,4.0,1545524733
223106,1585,86298,2.5,1545528017
223118,1585,90249,3.5,1545527288
223193,1585,132796,1.5,1545528865
223283,1586,109487,5.0,1445766960
223580,1588,55820,3.5,1295054345
223597,1588,66097,3.5,1295177030
223614,1588,71535,2.0,1295176338
223615,1588,72011,3.5,1295066661
223773,1589,55820,4.0,1489122771
223801,1589,71535,4.5,1489122818
223861,1589,109487,5.0,1489123418
224277,1593,90249,3.5,1455955541
224283,1593,99007,3.5,1455955510
224289,1593,109487,4.0,1455955684
224602,1598,109487,4.0,1549532214
226258,1609,66097,4.0,1366678506
226272,1609,71535,4.0,1330393239
226873,1611,71535,4.0,1351519075
227849,1612,55820,4.0,1240097074
228240,1616,71535,4.0,1518655223
228431,1618,72011,4.0,1425064308
228906,1621,71535,5.0,1504223090
228939,1622,109487,3.0,1473821296
228961,1623,78039,5.0,1398312599
229582,1628,55820,3.0,1449024243
229633,1628,109487,5.0,1448601230
229659,1628,134368,3.0,1448601434
229712,1629,71535,4.0,1284211912
229873,1632,55820,4.0,1472822514
229880,1632,85510,2.0,1472822727
229888,1632,109487,4.5,1472823056
230589,1639,134368,4.0,1461220148
232003,1650,55820,5.0,1438754403
232014,1650,71535,4.0,1438746808
232040,1650,109487,5.0,1438754437
232067,1650,134368,4.0,1457329981
233026,1652,55820,4.5,1503253010
233133,1652,63222,3.0,1503934108
233163,1652,66097,5.0,1503408698
233238,1652,71535,4.0,1514935299
233248,1652,72011,4.5,1505179068
233280,1652,74154,3.0,1505178812
233301,1652,75813,3.5,1503711449
233322,1652,78088,5.0,1503621050
233361,1652,80831,4.0,1504560505
233421,1652,85510,3.0,1503663272
233429,1652,86298,5.0,1503709774
233578,1652,101973,4.0,1504207603
233634,1652,109487,4.5,1503373575
233741,1652,134368,3.5,1503504044
233887,1652,174705,2.0,1504960331
233896,1652,176615,4.0,1507121760
235529,1673,55820,5.0,1513478088
235534,1673,80831,3.0,1514666052
235681,1674,71535,4.5,1462820125
235707,1674,109487,4.0,1462821066
236220,1676,55820,3.5,1410106715
236408,1677,55820,4.0,1456600434
236426,1677,71535,3.0,1456600448
236713,1679,71535,2.5,1397240077
237459,1682,109487,3.0,1538438621
237462,1682,192561,3.0,1538438177
239269,1693,90249,4.0,1444414418
239288,1693,109487,3.0,1444413759
239341,1694,109487,5.0,1561390346
239387,1694,192283,5.0,1561410927
239701,1695,55820,4.5,1412479654
239713,1695,71535,3.5,1412481795
239964,1696,71535,4.0,1445847076
239989,1696,90249,4.0,1445848393
240023,1696,109487,0.5,1445843050
240054,1696,134368,4.0,1572097564
241178,1707,55820,4.5,1288132815
241232,1708,109487,5.0,1449913676
241250,1708,134680,5.0,1449912169
241510,1709,55820,4.0,1338090294
241540,1709,71535,4.0,1338091190
241543,1709,72011,4.0,1338090147
241987,1711,134368,4.0,1533042973
243471,1724,109487,4.5,1560711250
243746,1728,71535,5.0,1455414004
244094,1731,109487,5.0,1556970639
244479,1735,66097,4.0,1468628929
244504,1735,90249,4.0,1468572681
244547,1735,109487,4.5,1468573259
244688,1736,72011,5.0,1496543365
244720,1736,110718,5.0,1496543474
245950,1745,55820,5.0,1557047090
246022,1745,90057,3.0,1557048094
246045,1745,96832,4.5,1557049942
246141,1745,134368,3.5,1557032432
246365,1746,55820,4.0,1566646513
246387,1746,71535,5.0,1574069456
246420,1746,99007,4.0,1574075545
246441,1746,109487,5.0,1574075749
246464,1746,134368,5.0,1574075285
248778,1748,47423,1.0,1422837177
248898,1748,59220,4.0,1425168509
249017,1748,72011,4.5,1266790199
249034,1748,74154,1.5,1284251322
249376,1748,109487,3.5,1422826649
249398,1748,111443,3.0,1422212656
249447,1748,115147,3.5,1434231368
249468,1748,116977,1.0,1422827457
249539,1748,132796,2.0,1445709598
249638,1748,162578,3.0,1509163587
249712,1748,192283,4.0,1553889404
252633,1773,66097,4.5,1270507357
252642,1773,71535,4.5,1270507874
252643,1773,72011,4.0,1270507878
253100,1777,74154,3.0,1359028956
253362,1778,55820,3.0,1445013297
253392,1778,71535,3.0,1456745512
253475,1778,109487,4.5,1445012314
253596,1779,55820,4.5,1472618608
253753,1782,109487,5.0,1456252845
254273,1788,71535,4.0,1325187220
254274,1788,72011,3.5,1325524124
254288,1788,78088,2.5,1479253052
254315,1788,85510,2.5,1326658738
254331,1788,90249,4.0,1479252850
254356,1788,109487,4.5,1479252207
254847,1794,109487,3.5,1518049366
255089,1798,86298,4.0,1446882996
255095,1798,109487,4.0,1446649738
255349,1800,55820,4.0,1204489909
255461,1802,66097,2.5,1254713084
255509,1803,71535,4.5,1505983190
255514,1803,86298,2.5,1505983256
256169,1808,109487,3.5,1449207872
256438,1812,109487,5.0,1559455324
256482,1812,192283,5.0,1559455498
256756,1816,55820,4.0,1531691679
256786,1816,109487,4.0,1531691478
257444,1822,55820,4.0,1466431564
257485,1822,66097,4.0,1466431963
257505,1822,71535,4.0,1472947776
257545,1822,85510,0.5,1466391247
257662,1822,122890,1.5,1466391271
258030,1825,47423,4.5,1178214687
258292,1828,71535,3.0,1442786225
258319,1828,109487,4.0,1442785023
258721,1830,109487,4.0,1446625872
259498,1831,55820,4.0,1207485936
259557,1831,71535,4.0,1299690897
259560,1831,72011,4.5,1262619288
259655,1831,99007,4.0,1388411235
259674,1831,104155,3.5,1377787859
259703,1831,109487,4.0,1416978168
259716,1831,116977,2.5,1450752241
259742,1831,134368,4.0,1457751175
259804,1831,192283,4.0,1534797113
260740,1835,71535,3.5,1271616077
260759,1835,78088,4.0,1296763083
260782,1835,80831,4.0,1297193411
260824,1835,85510,2.0,1314712573
261370,1838,55820,2.5,1232102750
262752,1847,71535,4.5,1473484471
262819,1848,55820,4.0,1448848545
262826,1848,66097,5.0,1448848855
262832,1848,71535,5.0,1448848315
262974,1850,78039,4.5,1305425364
262975,1850,78088,4.5,1305425882
264377,1857,55820,4.0,1518067806
264400,1857,71535,4.0,1518068145
264402,1857,72011,3.5,1518068229
264448,1857,109487,4.5,1518125355
264459,1857,116977,2.0,1518119517
264714,1859,55820,3.5,1428318823
264741,1859,109487,5.0,1428318657
265205,1865,55820,3.5,1509065345
265714,1866,55820,5.0,1423624051
265754,1866,71535,4.0,1423624065
265870,1866,109487,5.0,1423419332
266127,1868,55820,5.0,1534628249
266505,1869,55820,5.0,1488028455
266570,1869,109487,5.0,1471527057
267679,1880,85510,4.0,1475960501
267683,1880,90249,4.0,1475961354
267892,1881,55820,5.0,1364256100
267941,1881,109487,5.0,1504743133
267959,1882,109487,5.0,1473176042
268153,1883,72011,4.0,1449014063
268271,1883,109487,3.5,1427586595
268275,1883,111443,4.0,1449015505
268320,1883,132796,4.0,1449020367
268322,1883,133867,3.0,1449509683
268324,1883,134368,4.0,1449015589
268363,1884,109487,4.0,1438880318
268766,1887,55820,5.0,1460045819
268800,1887,109487,5.0,1460045473
269199,1890,109487,4.5,1427220299
269280,1891,71535,4.5,1339770199
269281,1891,72011,4.0,1339769469
269408,1893,71535,2.5,1356706169
269414,1893,99007,3.0,1365452258
272076,1899,55820,3.5,1334560179
272095,1899,66097,3.5,1334560964
272837,1907,85510,1.0,1553382668
273428,1913,74154,3.5,1441372478
273456,1913,109487,3.5,1441371420
273687,1915,66097,2.5,1353588734
273733,1915,109487,3.5,1522613274
273835,1916,66097,5.0,1343318952
274017,1919,55820,4.0,1337182712
275637,1920,55820,4.0,1551670153
275741,1920,66097,3.0,1551670146
275802,1920,71535,4.0,1551670130
275806,1920,72011,3.5,1551670131
275827,1920,74154,2.0,1551670131
275874,1920,80831,4.0,1551670134
275913,1920,85510,2.0,1551670164
275954,1920,90249,3.0,1551670151
276024,1920,99007,3.5,1551670138
276092,1920,109487,3.5,1425575580
276166,1920,132796,2.0,1551670141
276291,1920,183619,2.5,1551670134
276331,1920,192283,3.0,1551670145
276529,1922,55820,4.5,1289094902
277174,1932,71535,3.5,1562192490
277212,1932,109487,4.0,1562191252
277934,1937,55820,5.0,1294781868
278122,1938,72011,3.5,1282909539
278310,1943,55820,4.0,1550949227
278326,1943,71535,4.0,1550948555
278338,1943,109487,5.0,1550948629
278541,1945,55820,2.5,1448680552
278561,1945,71535,3.0,1448689979
278598,1945,109487,5.0,1448680634
279771,1955,55820,4.0,1539179577
279791,1955,66097,2.5,1571397858
279803,1955,71535,3.0,1564089458
279804,1955,72011,3.5,1573156776
279851,1955,109487,3.5,1539168622
280761,1963,55820,5.0,1516992442
280817,1963,109487,5.0,1516970934
280950,1963,183619,4.0,1525169396
281124,1965,55820,4.0,1480445916
281173,1965,109487,4.5,1489771179
281399,1967,55820,4.0,1268274288
281430,1967,72011,3.5,1268274705
281791,1972,55820,4.0,1204837795
281934,1973,55820,4.5,1473464807
281953,1973,71535,4.0,1473463099
282376,1974,71535,5.0,1502447898
282379,1974,72011,4.0,1502447966
282423,1974,90249,4.5,1516942881
282444,1974,99007,4.5,1503732179
282486,1974,116977,3.5,1524984408
282502,1974,134368,4.5,1502448838
282522,1974,160954,4.5,1503731780
284607,1977,55820,3.0,1280175443
284684,1977,66097,3.5,1351102260
284800,1977,86298,1.0,1332376528
285148,1978,66097,4.0,1499385719
285216,1978,134368,4.5,1499385306
285228,1978,162578,4.0,1499385434
285836,1987,71535,4.0,1545095373
286744,1991,55820,4.0,1235795514
286785,1991,71535,3.5,1425188437
286831,1991,109487,4.0,1430570992
289080,2003,75813,3.5,1496624610
289216,2003,109487,4.0,1471044231
289254,2003,122890,3.5,1505452555
290177,2005,55820,5.0,1489187690
290575,2006,71535,3.5,1522201421
290609,2006,90249,5.0,1503291345
290643,2006,109487,5.0,1503226129
290671,2006,134368,2.5,1504590373
292098,2013,71535,3.0,1364329294
292099,2013,72011,4.5,1364328481
292274,2016,109487,4.0,1451047928
292350,2017,55820,4.5,1262442810
292725,2021,55820,1.5,1446415841
292732,2021,63222,5.0,1446416603
292735,2021,66097,3.5,1446415929
292784,2021,109487,3.0,1446415884
294775,2032,47423,4.0,1225586377
294884,2032,55820,2.5,1225584821
294982,2032,66097,3.5,1251324743
295011,2032,71535,3.5,1367105314
295013,2032,72011,3.5,1367105222
295038,2032,78039,3.5,1367106080
295061,2032,80831,3.0,1367106170
295481,2036,55820,4.0,1567718402
295944,2042,71535,3.5,1493443786
296052,2045,71535,3.5,1544688031
296075,2045,109487,4.5,1544687745
296109,2045,160954,4.0,1544688011
296341,2048,55820,4.0,1198545649
296385,2049,71535,3.0,1489697257
296451,2050,109487,3.5,1504727873
296587,2052,109487,4.5,1501196243
297586,2054,47423,4.0,1175274057
297668,2054,55820,3.5,1202714125
297737,2054,71535,3.5,1262901647
297742,2054,72011,4.0,1267826849
297765,2054,78039,4.0,1310240948
297845,2054,109487,4.0,1417555788
297857,2054,116977,3.0,1442353340
297907,2055,109487,3.0,1466803930
297940,2056,66097,3.5,1356389202
298849,2059,47423,3.0,1177699647
299028,2061,66097,2.0,1446635437
299032,2061,72011,1.5,1446635398
300807,2079,55820,3.5,1273613393
300871,2079,71535,3.0,1255311267
300873,2079,72011,4.0,1270874028
300885,2079,78039,4.0,1295998354
302047,2084,86298,4.0,1499712699
302065,2084,90249,4.5,1499857435
302173,2084,116977,4.5,1499797036
302190,2084,122890,4.0,1499713161
302219,2084,132796,4.0,1520945981
302224,2084,134368,4.5,1499713524
302323,2084,175475,4.0,1520946479
303538,2095,55820,2.0,1281566587
304063,2098,55820,5.0,1228087823
304072,2098,72011,4.5,1265040977
304460,2102,55820,5.0,1202661228
305565,2108,47423,4.5,1256242649
305582,2108,55820,4.5,1256399101
306000,2111,74154,3.0,1564289006
306070,2111,99007,2.0,1564288761
306086,2111,109487,1.0,1564289545
306241,2111,192283,3.5,1564288806
306763,2121,71535,5.0,1524457520
307035,2125,55820,4.0,1407532255
307042,2125,72011,4.0,1407532261
307272,2128,71535,3.5,1503101793
307295,2128,90249,2.0,1503100514
307328,2128,109487,4.0,1503100140
307375,2128,162578,3.5,1503101990
307390,2128,175475,5.0,1503102210
307451,2129,66097,3.5,1447151591
307459,2129,71535,3.0,1447151522
308076,2136,109487,4.5,1480271119
308596,2141,55820,4.5,1490208003
308605,2141,71535,2.5,1490208208
308622,2141,96832,2.5,1490212238
308631,2141,109487,4.5,1490209170
309374,2146,109487,4.0,1455409150
309421,2147,55820,5.0,1517461138
309482,2148,55820,4.0,1568901578
310549,2153,55820,5.0,1293618330
310563,2153,71535,5.0,1296027236
310565,2153,75813,3.5,1293618505
310652,2154,55820,5.0,1213919299
312214,2165,55820,4.5,1244985444
312337,2165,66097,3.5,1277326555
312393,2165,71535,3.0,1277570889
312399,2165,72011,4.5,1459474269
312449,2165,78088,2.5,1479757554
312482,2165,80831,3.0,1479613162
312519,2165,85510,3.5,1479612890
312619,2165,99007,3.0,1479365579
312637,2165,101973,4.5,1479758114
312696,2165,109487,3.5,1479280643
312760,2165,122890,3.0,1479953002
312809,2165,133867,3.0,1479763492
312887,2165,160954,4.0,1500238350
312892,2165,162578,3.5,1480117256
313216,2167,72011,5.0,1394940167
313307,2168,71535,4.0,1351988740
313787,2172,134368,4.0,1488417903
313895,2173,55820,5.0,1483055299
313919,2173,109487,4.0,1545929923
318268,2177,55820,5.0,1202421088
318392,2179,111443,4.5,1481894810
318655,2185,109487,4.5,1446644719
318735,2186,55820,5.0,1457748080
318753,2186,72011,4.0,1457748190
318784,2186,90249,0.5,1457747535
318798,2186,99007,3.0,1457747613
318817,2186,109487,4.5,1457746789
318834,2186,134368,4.0,1457746667
319589,2192,109487,2.5,1557671887
319723,2194,66097,5.0,1510273635
319730,2194,71535,4.5,1510273111
319800,2194,134368,5.0,1510275048
320382,2201,109487,4.5,1442097811
320631,2204,71535,4.0,1440521070
320652,2204,109487,4.5,1440520804
320917,2207,72011,5.0,1528600633
321192,2210,55820,4.0,1463965483
321218,2210,78039,4.5,1464051503
321259,2210,115828,3.5,1464056973
321488,2212,55820,5.0,1317013272
321495,2212,71535,5.0,1317014176
322583,2217,55820,3.5,1212856028
323269,2222,55820,3.0,1274041573
323287,2222,66097,3.0,1274041295
323299,2222,72011,4.0,1274039998
323533,2223,71535,4.5,1278699413
323534,2223,72011,4.5,1278445475
324762,2238,86298,2.5,1546903168
324786,2238,109487,4.0,1546902612
325488,2244,55820,4.0,1504405785
325495,2244,109487,3.5,1504406152
325885,2247,47423,5.0,1176900501
326125,2249,109487,5.0,1431372723
326544,2257,109487,4.0,1416577851
326549,2257,111443,4.0,1416578219
327003,2264,55820,3.0,1283792690
327816,2269,55820,4.5,1242194640
327936,2270,66097,5.0,1353082264
327939,2270,71535,5.0,1353083226
328233,2271,55820,3.5,1280411308
328397,2272,55820,4.0,1528416087
328610,2274,78088,2.5,1427148123
328653,2274,96832,2.0,1427147870
328661,2274,99007,2.0,1427148090
328700,2274,109487,4.0,1427147231
328707,2274,111443,2.5,1427147300
328727,2274,116977,0.5,1427147347
328791,2276,66097,1.5,1513591486
329036,2277,71535,5.0,1463866663
329037,2277,72011,3.5,1472880880
329086,2277,109487,5.0,1530425779
329291,2281,109487,4.0,1513112788
329381,2282,55820,4.0,1483004585
329401,2282,109487,4.5,1483004500
329410,2282,122890,3.0,1483004710
330826,2289,55820,3.5,1372831691
330839,2289,72011,3.5,1372833941
330934,2290,89554,5.0,1571620286
330954,2290,109487,4.5,1563054792
330969,2290,134230,4.5,1571620570
332052,2299,109487,5.0,1573665641
332940,2313,55820,4.5,1235182600
332950,2313,66097,5.0,1234827021
333034,2314,66097,2.0,1505154006
333041,2314,72011,2.0,1504950414
333084,2314,109487,0.5,1504950239
333953,2320,55820,5.0,1568887165
334042,2322,109487,4.0,1502607402
334063,2322,162578,5.0,1502607386
334296,2324,109487,4.5,1444758784
334338,2325,71535,4.5,1521739408
334345,2325,109487,4.5,1521739273
334577,2330,72011,5.0,1508514797
334595,2330,99007,3.5,1508578192
334606,2330,109487,4.5,1508515367
334895,2332,66097,4.0,1415647552
334905,2332,71535,4.0,1415653264
334938,2332,86298,3.5,1415647794
334946,2332,90249,3.5,1415649323
334998,2332,109487,4.5,1415646820
335050,2333,71535,5.0,1445267174
335736,2337,109487,4.0,1444217049
335767,2338,109487,5.0,1449594260
336256,2341,72011,4.5,1434668740
336275,2341,75813,4.5,1434668748
336281,2341,78039,4.5,1434668751
336394,2341,99007,3.5,1434668724
336438,2341,109487,3.0,1434668721
337907,2345,55820,5.0,1470058139
337964,2345,66097,3.0,1470059071
337996,2345,71535,5.0,1470056329
338000,2345,72011,3.5,1470056388
338032,2345,78088,2.5,1471477255
338053,2345,80831,2.5,1471477244
338086,2345,86298,2.5,1470057179
338118,2345,90057,3.5,1471477454
338119,2345,90249,2.5,1470057219
338177,2345,99007,3.0,1470165072
338247,2345,109487,5.0,1470058166
338260,2345,111443,4.0,1471728627
338305,2345,116977,1.5,1471804397
338363,2345,132796,2.5,1471476522
338370,2345,134368,4.0,1470056256
338467,2345,160954,3.5,1481843886
338473,2345,162578,4.5,1481843844
339182,2355,66097,4.0,1292972596
339190,2355,71535,4.0,1292972722
339680,2359,71535,4.5,1539440177
339990,2360,55820,4.0,1206586640
340015,2360,72011,5.0,1265906220
340934,2364,109487,4.5,1447100835
341081,2367,109487,4.5,1495181840
341904,2375,74154,2.5,1311342426
341945,2375,89554,3.5,1358882603
341989,2375,116977,2.5,1502201506
341998,2375,134368,3.0,1533842883
342462,2378,55820,5.0,1381899078
342473,2378,71535,3.0,1381898300
344155,2389,47423,4.0,1486703232
344196,2389,55820,5.0,1486710211
344285,2389,71535,4.5,1503858229
344288,2389,72011,3.5,1486706082
